IdArea,NameArea,idParty,NameArea,NoRegister,NameRegister,Status,NameInitial,Tags[],คะแนน,Source
A1802,อุตรดิตถ์ เขต2,077,พรรคไทยรักษาชาติ,6,ภาคภูมิ ค่อมบุญ,TRUE,ทษช.,,,
A1802,อุตรดิตถ์ เขต2,145,เสรีรวมไทย,7,ศุภกาญจน์ ดีมาก,TRUE,สร.,,,
A1802,อุตรดิตถ์ เขต2,181,รวมพลังประชาชาติไทย,8,อภิสิทธิ์ ทองสุข,TRUE,รปช.,,,
A1901,อุทัยธานี เขต1,034,เพื่อไทย,1,ชญานี วงศาโรจน์,TRUE,พท.,,,
A1901,อุทัยธานี เขต1,001,ประชาธิปัตย์,2,นนลดา วิไลกุล,TRUE,ปชป.,,,
A1901,อุทัยธานี เขต1,192,พลังประชารัฐ,3,กรทักษ์ ปัญจบุตรชัย,TRUE,พปชร.,,,
A1901,อุทัยธานี เขต1,177,อนาคตใหม่,4,ณรงษ์พจน์ หนูนุ่น,TRUE,อ.น.ค.,,,
A1901,อุทัยธานี เขต1,063,ภูมิใจไทย,5,ณัฐธิดา ดาวโชติ,TRUE,ภท.,,,
A1901,อุทัยธานี เขต1,077,พรรคไทยรักษาชาติ,6,เพชรรัตน์ สำราญรัตน์,TRUE,ทษช.,,,
A1901,อุทัยธานี เขต1,145,เสรีรวมไทย,7,ธนกฤต ตัณฑวณิช,TRUE,สร.,,,
A1901,อุทัยธานี เขต1,181,รวมพลังประชาชาติไทย,8,คณิตตา จำเริญพงษ์,TRUE,รปช.,,,
A1902,อุทัยธานี เขต2,034,เพื่อไทย,1,กันย์ลภัส ณัฐนันท์กุล,TRUE,พท.,,,
A1902,อุทัยธานี เขต2,001,ประชาธิปัตย์,2,อรรถพล ขันรัฐบาล,TRUE,ปชป.,,,
A1902,อุทัยธานี เขต2,192,พลังประชารัฐ,3,ชูชัย เนตรธุวกุล,TRUE,พปชร.,,,
A1902,อุทัยธานี เขต2,177,อนาคตใหม่,4,ปราชญาพัชร์ ลือชา,TRUE,อ.น.ค.,,,
A1902,อุทัยธานี เขต2,063,ภูมิใจไทย,5,ปิยฉัตร ขาวหนู,TRUE,ภท.,,,
A1902,อุทัยธานี เขต2,077,พรรคไทยรักษาชาติ,6,ณัฐกานต์ อรวรรณนุกุล,TRUE,ทษช.,,,
A1902,อุทัยธานี เขต2,145,เสรีรวมไทย,7,ตรีรัตน์ เลิศอุฬาร,TRUE,สร.,,,
A1902,อุทัยธานี เขต2,181,รวมพลังประชาชาติไทย,8,ทรงวุฒิ ทวีแสง,TRUE,รปช.,,,
A2001,จันทบุรี เขต1,034,เพื่อไทย,1,สุกัญญา ขันนา,TRUE,พท.,,,
A2001,จันทบุรี เขต1,001,ประชาธิปัตย์,2,ธวัชชัย พงศ์สิทธิ์,TRUE,ปชป.,,,
A2001,จันทบุรี เขต1,192,พลังประชารัฐ,3,ประเสริฐ จันทร์พุ่ม,TRUE,พปชร.,,,
A2001,จันทบุรี เขต1,177,อนาคตใหม่,4,นิโรธ บุตรคำโชติ,TRUE,อ.น.ค.,,,
A2001,จันทบุรี เขต1,063,ภูมิใจไทย,5,พรรณา จันทร์แสน,TRUE,ภท.,,,
A2001,จันทบุรี เขต1,077,พรรคไทยรักษาชาติ,6,นาวิน ดีสม,TRUE,ทษช.,,,
A2001,จันทบุรี เขต1,145,เสรีรวมไทย,7,สุภนัส สิทธิเสนา,TRUE,สร.,,,
A2001,จันทบุรี เขต1,181,รวมพลังประชาชาติไทย,8,ภัทรพร แท่นแก้ว,TRUE,รปช.,,,
A2002,จันทบุรี เขต2,034,เพื่อไทย,1,ดาราตรี คงได้,TRUE,พท.,,,
A2002,จันทบุรี เขต2,001,ประชาธิปัตย์,2,น้ำทิพย์ โพธิ์ศรี,TRUE,ปชป.,,,
A2002,จันทบุรี เขต2,192,พลังประชารัฐ,3,อมรรัตน์ ชายแก้ว,TRUE,พปชร.,,,
A2002,จันทบุรี เขต2,177,อนาคตใหม่,4,ศตวรรษ พรมโสภา,TRUE,อ.น.ค.,,,
A2002,จันทบุรี เขต2,063,ภูมิใจไทย,5,จักรรินทร์ บดี,TRUE,ภท.,,,
A2002,จันทบุรี เขต2,077,พรรคไทยรักษาชาติ,6,ณามวาโรจน์ อมรวัฑนานนท์,TRUE,ทษช.,,,
A2002,จันทบุรี เขต2,145,เสรีรวมไทย,7,สกล ลาดนอก,TRUE,สร.,,,
A2002,จันทบุรี เขต2,181,รวมพลังประชาชาติไทย,8,ณรงค์ศักดิ์ คัดไชย,TRUE,รปช.,,,
A2003,จันทบุรี เขต3,034,เพื่อไทย,1,ทิพวรรณ พิมพ์สุวรรณ,TRUE,พท.,,,
A2003,จันทบุรี เขต3,001,ประชาธิปัตย์,2,เกษรา สอรักษา,TRUE,ปชป.,,,
A2003,จันทบุรี เขต3,192,พลังประชารัฐ,3,สุดารัตน์ จันทร์อยู่,TRUE,พปชร.,,,
A2003,จันทบุรี เขต3,177,อนาคตใหม่,4,ชาลิณี ไพบูลย์วิทยาศักดิ์,TRUE,อ.น.ค.,,,
A2003,จันทบุรี เขต3,063,ภูมิใจไทย,5,ธวัช ศรีธรรมวงศ์,TRUE,ภท.,,,
A2003,จันทบุรี เขต3,077,พรรคไทยรักษาชาติ,6,วรรณวิสาข์ ดีประเสริฐ,TRUE,ทษช.,,,
A2003,จันทบุรี เขต3,145,เสรีรวมไทย,7,สุกัลยา พรหมสุข,TRUE,สร.,,,
A2003,จันทบุรี เขต3,181,รวมพลังประชาชาติไทย,8,รัชฎาภรณ์ แป้นงาม,TRUE,รปช.,,,
A2101,ชุมพร เขต1,034,เพื่อไทย,1,ยัสมิน มุณี,TRUE,พท.,,,
A2101,ชุมพร เขต1,001,ประชาธิปัตย์,2,วราพร นิ่มธุภะริยะ,TRUE,ปชป.,,,
A2101,ชุมพร เขต1,192,พลังประชารัฐ,3,ภัทรวดี คงนุรัตน์,TRUE,พปชร.,,,
A2101,ชุมพร เขต1,177,อนาคตใหม่,4,ชิตกมล มั่นปาน,TRUE,อ.น.ค.,,,
A2101,ชุมพร เขต1,063,ภูมิใจไทย,5,นราธิป เทียนทอง,TRUE,ภท.,,,
A2101,ชุมพร เขต1,077,พรรคไทยรักษาชาติ,6,วัชราภรณ์ คำไทย,TRUE,ทษช.,,,
A2101,ชุมพร เขต1,145,เสรีรวมไทย,7,อรรธวัฒน์ ทัศอธิศมนตรี,TRUE,สร.,,,
A2101,ชุมพร เขต1,181,รวมพลังประชาชาติไทย,8,เอกสยาม ชัยศร,TRUE,รปช.,,,
A2102,ชุมพร เขต2,034,เพื่อไทย,1,จักรธร นามสงสาร,TRUE,พท.,,,
A2102,ชุมพร เขต2,001,ประชาธิปัตย์,2,ดาวเด่น พุทธคุณ,TRUE,ปชป.,,,
A2102,ชุมพร เขต2,192,พลังประชารัฐ,3,กวินภพ มิยะเศษ,TRUE,พปชร.,,,
A2102,ชุมพร เขต2,177,อนาคตใหม่,4,ปฏิพล ศรีดวม,TRUE,อ.น.ค.,,,
A2102,ชุมพร เขต2,063,ภูมิใจไทย,5,ทิวาวรรณ นามวงษ์,TRUE,ภท.,,,
A2102,ชุมพร เขต2,077,พรรคไทยรักษาชาติ,6,ศักดิ์ชัย จำรูญสิริวัฒนา,TRUE,ทษช.,,,
A2102,ชุมพร เขต2,145,เสรีรวมไทย,7,ศรีพงษ์ เกตุปาง,TRUE,สร.,,,
A2102,ชุมพร เขต2,181,รวมพลังประชาชาติไทย,8,วุฒิภัทร ชุ่มใจ,TRUE,รปช.,,,
A2103,ชุมพร เขต3,034,เพื่อไทย,1,ประภาพรรณ แสวงวิทย์,TRUE,พท.,,,
A2103,ชุมพร เขต3,001,ประชาธิปัตย์,2,รุจิภัค เฉลิมกิติ,TRUE,ปชป.,,,
A2103,ชุมพร เขต3,192,พลังประชารัฐ,3,กมลนันท์ ชัยภูมิ,TRUE,พปชร.,,,
A2103,ชุมพร เขต3,177,อนาคตใหม่,4,จิตตวีร์ พงษ์โสภาวิจิตร,TRUE,อ.น.ค.,,,
A2103,ชุมพร เขต3,063,ภูมิใจไทย,5,เจษฎาภรณ์ วิเชียรเลิศ,TRUE,ภท.,,,
A2103,ชุมพร เขต3,077,พรรคไทยรักษาชาติ,6,เจษฎา บุญสุภาพ,TRUE,ทษช.,,,
A2103,ชุมพร เขต3,145,เสรีรวมไทย,7,ศิวาพัชญ์ พรรณขาม,TRUE,สร.,,,
A2103,ชุมพร เขต3,181,รวมพลังประชาชาติไทย,8,สุพัตตรา โบรแกน,TRUE,รปช.,,,
A2201,ตรัง เขต1,034,เพื่อไทย,1,วรรณิศา เผือกผ่อง,TRUE,พท.,,,
A2201,ตรัง เขต1,001,ประชาธิปัตย์,2,วิไลลักษณ์ หล่อเจริญ,TRUE,ปชป.,,,
A2201,ตรัง เขต1,192,พลังประชารัฐ,3,ชลธิชา สุขเจริญ,TRUE,พปชร.,,,
A2201,ตรัง เขต1,177,อนาคตใหม่,4,ธิดาภรณ์ นามทะไชย,TRUE,อ.น.ค.,,,
A2201,ตรัง เขต1,063,ภูมิใจไทย,5,วรเศรษฐ์ นาคเมธีพิทักษ์,TRUE,ภท.,,,
A2201,ตรัง เขต1,077,พรรคไทยรักษาชาติ,6,ปวริศ หลิมวัฒนา,TRUE,ทษช.,,,
A2201,ตรัง เขต1,145,เสรีรวมไทย,7,สุนิสา พรมภักดี,TRUE,สร.,,,
A2201,ตรัง เขต1,181,รวมพลังประชาชาติไทย,8,ธนชาติ ไม้เจริญ,TRUE,รปช.,,,
A2202,ตรัง เขต2,034,เพื่อไทย,1,รพีภัทร บุตรนนท์,TRUE,พท.,,,
A2202,ตรัง เขต2,001,ประชาธิปัตย์,2,หทัยภัทร หงษ์ไพลิน,TRUE,ปชป.,,,
A2202,ตรัง เขต2,192,พลังประชารัฐ,3,เจริญศักดิ์ ตายา,TRUE,พปชร.,,,
A2202,ตรัง เขต2,177,อนาคตใหม่,4,ฐาปกรณ์ เปี่ยมปุก,TRUE,อ.น.ค.,,,
A2202,ตรัง เขต2,063,ภูมิใจไทย,5,ชัชวาล ศรีอุบล,TRUE,ภท.,,,
A2202,ตรัง เขต2,077,พรรคไทยรักษาชาติ,6,ภาวินี ดำริห์ใจ,TRUE,ทษช.,,,
A2202,ตรัง เขต2,145,เสรีรวมไทย,7,เอกภพ ผาสุขฤทธิ์,TRUE,สร.,,,
A2202,ตรัง เขต2,181,รวมพลังประชาชาติไทย,8,สุณิชย์ มะลิทอง,TRUE,รปช.,,,
A2203,ตรัง เขต3,034,เพื่อไทย,1,กฤชณัท กิตติวินท์คุณัญญา,TRUE,พท.,,,
A2203,ตรัง เขต3,001,ประชาธิปัตย์,2,เกียรติวัฒน์ ปรีชานุรักษ์,TRUE,ปชป.,,,
A2203,ตรัง เขต3,192,พลังประชารัฐ,3,เปมิกา นพมารถ,TRUE,พปชร.,,,
A2203,ตรัง เขต3,177,อนาคตใหม่,4,ณัฐวัชร รักสัจจา,TRUE,อ.น.ค.,,,
